date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths,year,month,day,time
1968-01-14 00:00:00,Italy,38.0,13.0,,6.4,,0,0,0,0,380,1968,1,14,00:00:00
1968-02-19 22:45:00,Greece,39.372,24.946,8.1,7.2,tsunami,0,0,20,19,0,1968,2,19,22:45:00
1968-04-01 00:42:00,Japan,32.482,132.192,30.2,7.5,tsunami,0,0,1,0,0,1968,4,1,00:42:00
1968-05-16 00:49:00,Japan,40.903,143.346,25.8,8.3,tsunami,0,0,52,47,0,1968,5,16,00:49:00
1968-05-23 17:24:00,New Zealand,-41.743,172.123,46.7,7.2,,0,0,3,0,0,1968,5,23,17:24:00
1968-06-19 08:13:00,Peru,-5.558,-77.15100000000002,15.6,6.9,,0,0,46,11,0,1968,6,19,08:13:00
1968-07-02 03:44:00,Mexico,17.515,-100.259,58.3,5.7,,0,0,1,0,0,1968,7,2,03:44:00
1968-08-01 20:19:00,Philippines,16.384,122.078,52.2,7.7,tsunami,0,0,207,271,0,1968,8,1,20:19:00
1968-08-02 14:06:00,Mexico,16.494,-97.771,49.8,7.3,,0,0,18,0,0,1968,8,2,14:06:00
1968-08-14 22:14:00,Indonesia,0.058,119.69,18.8,7.3,tsunami,0,0,392,0,0,1968,8,14,22:14:00
1968-08-31 10:47:00,Iran,34.045,58.96,12.3,7.2,,0,0,15000,10000,0,1968,8,31,10:47:00
1968-09-01 07:27:00,Iran,34.072,58.212,8.8,6.3,,2000,2000,900,10000,0,1968,9,1,07:27:00
1968-09-03 08:19:00,Turkey,41.771,32.452,4.9,5.7,tsunami,25,25,29,29,0,1968,9,3,08:19:00
1968-09-20 06:00:00,Venezuela,10.731,-62.719,102.6,6.2,tsunami,2,2,3,0,0,1968,9,20,06:00:00
1968-09-25 10:38:00,Mexico,15.550999999999998,-92.66,122.4,5.8,tsunami,15,15,48,15,0,1968,9,25,10:38:00
1969-02-11 22:08:00,China,41.426,79.23899999999998,13.1,7.1,,0,0,2,0,0,1969,2,11,22:08:00
1969-02-23 00:37:00,Indonesia,-3.179,118.799,60.6,5.9,tsunami,0,0,600,0,0,1969,2,23,00:37:00
1969-02-28 02:40:00,Portugal,35.923,-10.568,32.5,7.8,tsunami,13,13,13,0,0,1969,2,28,02:40:00
1969-03-28 01:48:00,Turkey,38.535,28.467,9.3,6.4,,53,53,53,41,0,1969,3,28,01:48:00
1969-03-29 09:15:00,Ethiopia,11.939,41.219,12.0,6.3,,24,24,40,24,0,1969,3,29,09:15:00
1969-03-31 07:15:00,Egypt,27.511,33.936,3.5,6.8,,2,2,2,0,0,1969,3,31,07:15:00
1969-07-18 05:24:00,China,38.421,119.453,12.0,7.2,,0,0,10,0,0,1969,7,18,05:24:00
1969-07-25 22:49:00,China,21.612,111.809,3.4,5.9,,3000,3000,33,3000,0,1969,7,25,22:49:00
1969-09-09 05:15:00,Japan,35.786,137.093,7.5,6.0,,0,0,1,0,0,1969,9,9,05:15:00
1969-09-29 20:03:00,South Africa,-33.19,19.336,15.0,6.3,,12,12,12,9,0,1969,9,29,20:03:00
1969-10-01 05:05:00,Peru,-11.835,-75.195,6.5,6.2,,136,136,136,150,0,1969,10,1,05:05:00
1969-10-02 06:19:00,United States,38.3,-122.764,15.0,5.7,,0,0,1,0,0,1969,10,2,06:19:00
1969-10-26 15:36:00,Bosnia and Herzegovina,44.807,17.352999999999998,15.0,5.6,,14,14,20,15,0,1969,10,26,15:36:00
1969-10-27 08:10:00,Bosnia and Herzegovina,44.837,17.234,15.0,6.1,,0,0,9,0,0,1969,10,27,08:10:00
1970-01-04 17:00:00,China,24.147,102.462,14.0,7.2,,0,0,15621,10000,0,1970,1,4,17:00:00
1970-01-20 17:33:00,Japan,42.523,143.024,34.9,6.4,,1,1,0,0,0,1970,1,20,17:33:00
1970-02-05 22:05:00,Philippines,12.6,122.058,7.7,6.6,,3,3,3,0,0,1970,2,5,22:05:00
1970-03-28 21:02:00,Turkey,39.172,29.55,24.2,7.4,,1086,1086,1086,1086,0,1970,3,28,21:02:00
1970-04-07 05:34:00,Philippines,15.772,121.659,28.3,7.2,,14,14,15,14,0,1970,4,7,05:34:00
1970-05-14 09:20:00,Russian Federation,43.07899999999999,47.08,13.2,5.5,,0,0,0,0,0,1970,5,14,09:20:00
1970-05-14 18:12:00,Russian Federation,43.102,47.07100000000001,12.7,6.5,,0,0,0,0,0,1970,5,14,18:12:00
1970-05-31 20:23:00,Peru,-9.248,-78.84,73.0,7.9,landslide,0,70000,66794,66794,0,1970,5,31,20:23:00
1970-06-05 04:53:00,Kyrgyzstan,42.492,78.719,4.0,6.6,,0,0,0,0,0,1970,6,5,04:53:00
1970-07-30 00:52:00,Iran,37.836,55.887,10.9,6.6,,176,176,220,176,0,1970,7,30,00:52:00
1970-07-31 17:08:00,Colombia,-1.486,-72.563,644.6,8.0,,1,1,1,0,0,1970,7,31,17:08:00
1970-10-31 17:53:00,Papua New Guinea,-4.907,145.471,8.1,7.3,"tsunami, landslide",15,15,5,15,0,1970,10,31,17:53:00
1970-11-14 07:58:00,Taiwan,22.839,121.363,27.6,6.1,,2,2,2,0,0,1970,11,14,07:58:00
1970-12-10 04:34:00,Peru,-4.079,-80.66199999999998,20.1,7.1,,81,81,81,29,0,1970,12,10,04:34:00
1971-02-09 14:00:00,United States,34.401,-118.392,6.4,6.7,"landslide, liquification",65,65,58,65,0,1971,2,9,14:00:00
1971-04-03 04:49:00,China,32.178000000000004,95.028,15.0,5.6,,0,0,1,0,0,1971,4,3,04:49:00
1971-04-12 19:03:00,Iran,28.264,55.608,5.6,5.9,,0,0,1,0,0,1971,4,12,19:03:00
1971-04-28 15:32:00,China,22.953000000000007,100.993,8.0,6.3,,0,0,2,0,0,1971,4,28,15:32:00
1971-05-12 06:25:00,Turkey,37.555,29.746,28.8,5.9,,100,100,57,0,0,1971,5,12,06:25:00
1971-05-22 16:44:00,Turkey,38.868,40.542,3.6,6.7,,1000,1000,995,878,0,1971,5,22,16:44:00
1971-06-17 21:00:00,Chile,-25.423,-69.05199999999999,90.1,7.2,,1,1,1,0,0,1971,6,17,21:00:00
1971-07-09 03:03:00,Chile,-32.558,-71.085,59.0,7.8,tsunami,83,83,83,85,0,1971,7,9,03:03:00
1971-07-14 06:11:00,Papua New Guinea,-5.519,153.906,44.5,8.0,tsunami,0,1,2,0,0,1971,7,14,06:11:00
1971-07-26 01:48:00,China,39.848,77.24600000000002,41.1,5.8,,0,0,1,0,0,1971,7,26,01:48:00
1971-07-27 02:02:00,Ecuador,-2.825,-77.362,94.5,7.3,,1,1,1,0,0,1971,7,27,02:02:00
1971-08-16 04:58:00,China,28.879,103.672,22.7,5.5,,0,0,10,0,0,1971,8,16,04:58:00
1971-10-12 09:45:00,Guatemala,15.797,-91.137,35.5,5.7,,0,0,2,0,0,1971,10,12,09:45:00
1971-10-15 10:33:00,Peru,-14.183,-73.399,80.0,5.7,,5,5,14,0,0,1971,10,15,10:33:00
1971-10-27 17:58:00,Vanuatu,-15.578,167.32,60.9,6.3,,1,1,1,0,0,1971,10,27,17:58:00
1972-01-25 02:06:00,Taiwan,22.549,122.325,10.1,7.5,tsunami,1,1,1,0,0,1972,1,25,02:06:00
1972-03-20 07:33:00,Peru,-6.81,-76.78,49.8,6.9,,7,7,7,0,0,1972,3,20,07:33:00
1972-04-10 02:06:00,Iran,28.408,52.789,6.0,6.7,,5054,5054,5010,5057,0,1972,4,10,02:06:00
1972-04-24 09:57:00,Taiwan,23.604,121.534,21.0,6.9,,4,4,5,0,0,1972,4,24,09:57:00
1972-06-24 15:29:00,Afghanistan,36.255,69.684,31.1,6.1,,11,11,11,0,0,1972,6,24,15:29:00
1972-09-03 16:48:00,Pakistan,35.949,73.321,32.9,6.2,,100,100,100,0,0,1972,9,3,16:48:00
1972-12-23 06:29:00,Nicaragua,12.347,-86.12799999999999,7.3,6.2,,5000,5000,10000,10000,0,1972,12,23,06:29:00
1973-01-30 21:01:00,Mexico,18.455,-102.96,37.2,7.5,tsunami,17,17,56,17,0,1973,1,30,21:01:00
1973-02-06 10:37:00,China,31.353,100.545,10.0,7.7,,0,0,2199,0,0,1973,2,6,10:37:00
1973-03-17 08:30:00,Philippines,13.415,122.804,44.3,7.5,tsunami,15,15,15,14,0,1973,3,17,08:30:00
1973-04-14 08:34:00,Costa Rica,10.673,-84.86,30.3,6.5,,26,26,26,0,0,1973,4,14,08:34:00
1973-04-24 21:30:00,Colombia,4.907,-78.11399999999998,28.8,6.6,,1,1,1,0,0,1973,4,24,21:30:00
1973-08-16 03:58:00,China,23.003,101.078,6.4,6.4,,0,0,1,0,0,1973,8,16,03:58:00
1973-08-28 09:50:00,Mexico,18.233,-96.608,80.6,7.2,,600,600,600,500,0,1973,8,28,09:50:00
1973-11-11 07:14:00,Iran,30.535,52.951,2.0,5.5,,1,1,1,0,0,1973,11,11,07:14:00
1973-11-23 13:36:00,Portugal,38.486,-28.329,18.5,5.2,,1,1,1,0,0,1973,11,23,13:36:00
1973-11-24 14:05:00,Algeria,36.201,4.473,33.1,5.1,,4,4,4,0,0,1973,11,24,14:05:00
1974-01-05 08:33:00,Peru,-12.351,-76.307,91.9,6.6,,10,10,10,0,0,1974,1,5,08:33:00
1974-02-01 00:01:00,Turkey,38.54,27.263,11.9,5.4,,2,2,0,0,0,1974,2,1,00:01:00
1974-04-22 00:29:00,China,31.533,119.28,14.2,5.5,,0,0,8,0,0,1974,4,22,00:29:00
1974-05-08 23:33:00,Japan,34.57,138.77100000000002,11.3,6.7,tsunami,27,27,30,30,0,1974,5,8,23:33:00
1974-05-10 19:25:00,China,28.195,104.007,10.2,6.8,,0,0,1541,0,0,1974,5,10,19:25:00
1974-06-12 16:25:00,Venezuela,10.509,-63.429,7.9,6.5,,3,3,5,0,0,1974,6,12,16:25:00
1974-07-13 01:18:00,Panama,7.737,-77.631,3.8,7.3,,11,11,11,0,0,1974,7,13,01:18:00
1974-08-03 18:16:00,Japan,36.016,139.901,51.4,5.6,,2,2,0,0,0,1974,8,3,18:16:00
1974-10-02 02:54:00,Peru,-5.8820000000000014,-81.01899999999998,20.5,5.7,,0,0,0,78,0,1974,10,2,02:54:00
1974-10-03 14:21:00,Peru,-12.254,-77.523,33.5,8.1,tsunami,78,78,78,0,0,1974,10,3,14:21:00
1974-12-28 12:11:00,Pakistan,35.026,72.898,12.5,6.2,,5300,5300,5300,0,0,1974,12,28,12:11:00
1975-01-19 08:02:00,India,32.373000000000005,78.47399999999998,5.0,6.8,,47,47,47,47,0,1975,1,19,08:02:00
1975-02-04 11:36:00,China,40.667,122.646,8.0,7.0,,0,0,1328,10000,2041,1975,2,4,11:36:00
1975-02-09 04:45:00,Indonesia,-6.774,106.634,15.0,5.6,,1,1,1,0,0,1975,2,9,04:45:00
1975-03-07 07:04:00,Iran,27.477,56.224,11.0,6.1,,7,7,7,0,0,1975,3,7,07:04:00
1975-03-13 15:26:00,Chile,-29.91,-71.393,31.3,6.9,tsunami,2,2,2,0,0,1975,3,13,15:26:00
1975-04-05 09:34:00,Venezuela,10.065,-69.666,22.4,6.3,,3,3,3,0,0,1975,4,5,09:34:00
1975-07-08 12:04:00,Burma,21.452,94.598,117.6,6.5,,0,0,1,0,0,1975,7,8,12:04:00
1975-07-11 07:18:00,Algeria,36.32,5.2410000000000005,33.0,4.3,,1,1,1,0,0,1975,7,11,07:18:00
1975-07-19 06:10:00,India,31.937,78.605,12.8,5.3,,2,2,0,0,0,1975,7,19,06:10:00
1975-09-06 09:20:00,Turkey,38.515,40.768,39.6,6.7,,2311,2311,2370,2385,0,1975,9,6,09:20:00
1975-10-31 08:28:00,Philippines,12.535,125.997,52.5,7.6,tsunami,1,1,1,0,0,1975,10,31,08:28:00
1975-11-05 17:04:00,Mexico,16.9,-92.818,12.0,5.0,,1,1,0,0,0,1975,11,5,17:04:00
1975-11-29 14:47:00,United States Minor Outlying Islands,19.452,-155.034,2.1,7.2,tsunami,2,2,2,0,0,1975,11,29,14:47:00
1975-12-30 14:36:00,Turkey,38.595,40.526,31.8,4.6,,3,3,0,0,0,1975,12,30,14:36:00
1975-12-31 09:45:00,Greece,38.526,21.714,15.0,5.5,,1,1,1,0,0,1975,12,31,09:45:00
1976-01-13 13:29:00,Iceland,66.226,-16.578,15.0,6.3,,0,0,0,1,0,1976,1,13,13:29:00
1976-02-04 09:01:00,Guatemala,15.296,-89.145,12.3,7.5,tsunami,23000,23000,22870,23000,0,1976,2,4,09:01:00
1976-02-04 09:30:00,Guatemala,14.812,-90.469,60.4,5.4,,0,0,0,0,0,1976,2,4,09:30:00
1976-02-19 13:59:00,Cuba,19.864,-76.899,21.1,5.9,,1,1,1,0,0,1976,2,19,13:59:00
1976-03-13 16:30:00,Guatemala,14.725,-91.006,15.0,5.4,landslide,4,4,4,0,0,1976,3,13,16:30:00
1976-03-19 13:03:00,Afghanistan,36.587,67.758,18.2,5.6,landslide,49,49,49,50,0,1976,3,19,13:03:00
1976-03-25 11:55:00,Turkey,40.939,42.95399999999999,35.0,4.8,,1,1,1,2,0,1976,3,25,11:55:00
1976-04-02 16:58:00,Turkey,39.801,43.68899999999999,25.0,4.6,,4,4,4,0,0,1976,4,2,16:58:00
1976-04-05 16:54:00,China,40.23,112.222,7.0,5.5,,0,0,28,0,0,1976,4,5,16:54:00
1976-04-09 07:08:00,Ecuador,0.85,-79.564,17.0,6.6,,8,8,8,10,0,1976,4,9,07:08:00
1976-04-29 22:18:00,Turkey,40.935,42.875,35.0,5.5,,4,4,4,0,0,1976,4,29,22:18:00
1976-05-06 20:00:00,Italy,46.385,13.265999999999998,20.7,6.5,,900,900,965,922,0,1976,5,6,20:00:00
1976-05-15 21:55:00,Peru,-11.66,-74.419,19.0,6.7,landslide,5,5,5,0,0,1976,5,15,21:55:00
1976-05-17 02:58:00,Uzbekistan,40.37300000000001,63.428,14.8,6.7,,6,6,6,0,0,1976,5,17,02:58:00
1976-05-29 12:23:00,China,24.501,98.93,6.5,6.7,,0,0,98,0,0,1976,5,29,12:23:00
1976-05-29 14:00:00,China,24.581,98.61,7.6,6.6,,0,0,0,0,0,1976,5,29,14:00:00
1976-06-25 19:18:00,Indonesia,-4.5310000000000015,140.109,15.0,7.1,landslide,422,7422,6000,420,0,1976,6,25,19:18:00
1976-07-09 09:34:00,Turkey,38.327,40.463,33.0,4.2,,1,1,1,0,0,1976,7,9,09:34:00
1976-07-14 07:13:00,Indonesia,-8.228,114.774,24.8,6.5,,563,563,563,573,0,1976,7,14,07:13:00
1976-07-21 15:10:00,China,24.768,98.667,4.3,6.1,,0,0,11,0,0,1976,7,21,15:10:00
1976-07-27 19:42:00,China,39.605,117.888,16.7,7.6,,655237,655237,242800,242000,0,1976,7,27,19:42:00
1976-07-28 10:45:00,China,39.723,118.359,18.2,7.0,,0,0,0,0,0,1976,7,28,10:45:00
1976-08-16 14:06:00,China,32.753,104.088,10.7,6.7,,0,0,0,0,0,1976,8,16,14:06:00
1976-08-16 16:11:00,Philippines,6.292000000000002,124.089,57.9,8.0,tsunami,0,6500,8000,6000,0,1976,8,16,16:11:00
1976-08-17 04:19:00,Philippines,7.258999999999999,122.96,20.2,7.1,,0,0,0,0,0,1976,8,17,04:19:00
1976-08-19 01:12:00,Turkey,37.743,29.015,11.7,5.0,,4,4,4,4,0,1976,8,19,01:12:00
1976-08-23 03:30:00,China,32.481,104.182,7.9,6.4,,0,0,41,0,0,1976,8,23,03:30:00
1976-09-11 16:31:00,Italy,46.339,13.181,4.2,5.5,landslide,5,5,5,0,0,1976,9,11,16:31:00
1976-09-15 03:15:00,Italy,46.31399999999999,13.206,0.9,6.0,,11,11,11,0,0,1976,9,15,03:15:00
1976-09-15 09:21:00,Italy,46.354,13.087,9.7,5.9,,0,0,2,0,0,1976,9,15,09:21:00
1976-10-06 09:12:00,Ecuador,-0.726,-78.732,4.7,5.7,,9,9,9,0,0,1976,10,6,09:12:00
1976-10-29 02:51:00,Indonesia,-4.475,139.991,15.0,6.8,,133,133,6000,0,0,1976,10,29,02:51:00
1976-11-06 18:04:00,China,27.554,101.021,7.7,6.3,,0,0,33,0,0,1976,11,6,18:04:00
1976-11-07 04:00:00,Iran,33.82,59.18,6.5,6.0,,17,17,17,16,0,1976,11,7,04:00:00
1976-11-24 12:22:00,Turkey,39.082,44.03100000000001,8.9,7.0,,5000,5000,3900,3840,0,1976,11,24,12:22:00
1976-11-30 00:40:00,Chile,-20.472,-68.896,133.7,7.5,,1,1,1,0,0,1976,11,30,00:40:00
1976-12-08 08:38:00,South Africa,-27.979,26.677,10.0,5.2,,4,4,4,0,0,1976,12,8,08:38:00
1976-12-13 06:36:00,China,27.336,101.024,3.4,5.9,,0,0,2,0,0,1976,12,13,06:36:00
1977-01-01 21:39:00,China,38.185,91.014,5.3,6.0,,0,0,2,0,0,1977,1,1,21:39:00
1977-03-04 21:21:00,Romania,45.776,26.702,89.0,7.5,,0,0,1581,1641,0,1977,3,4,21:21:00
1977-03-18 21:43:00,Philippines,16.755,122.285,32.5,7.2,,1,1,1,1,0,1977,3,18,21:43:00
1977-03-21 21:18:00,Iran,27.583,56.363,12.0,6.7,,167,167,167,167,0,1977,3,21,21:18:00
1977-03-25 02:39:00,Turkey,38.647,40.057,17.4,5.3,,30,30,30,30,0,1977,3,25,02:39:00
1977-04-06 13:36:00,Iran,31.954,50.643,9.4,6.0,,348,348,366,352,0,1977,4,6,13:36:00
1977-04-21 04:24:00,Solomon Islands,-10.009,160.816,45.1,7.3,tsunami,0,18,18,0,0,1977,4,21,04:24:00
1977-05-26 01:35:00,Iran,38.896,44.324,16.9,5.6,,3,3,3,3,0,1977,5,26,01:35:00
1977-08-19 05:08:00,Indonesia,-11.18,118.37,29.4,5.7,tsunami,0,0,0,185,0,1977,8,19,05:08:00
1977-08-19 06:08:00,Indonesia,-11.126,118.38,22.6,8.3,tsunami,0,189,189,0,0,1977,8,19,06:08:00
1977-08-27 07:12:00,Indonesia,-8.136000000000001,125.326,44.6,7.0,,2,2,2,0,0,1977,8,27,07:12:00
1977-08-31 00:42:00,Colombia,7.351,-76.15899999999998,21.3,6.5,,3,3,3,0,0,1977,8,31,00:42:00
1977-11-23 09:26:00,Argentina,-31.082,-67.78,19.5,7.4,"landslide, liquification",70,70,70,0,0,1977,11,23,09:26:00
1977-12-10 05:46:00,Iran,27.687,56.578,13.9,5.6,,3,3,0,3,0,1977,12,10,05:46:00
1977-12-19 23:34:00,Iran,30.911,56.413,11.6,5.9,,584,584,665,589,0,1977,12,19,23:34:00
1978-01-14 03:24:00,Japan,34.803000000000004,139.29399999999998,10.7,6.6,tsunami,21,25,25,21,0,1978,1,14,03:24:00
1978-02-22 06:07:00,Guatemala,14.268,-91.399,66.9,6.3,,2,2,2,0,0,1978,2,22,06:07:00
1978-03-11 19:20:00,Italy,38.046,15.99,22.2,5.2,,2,2,2,0,0,1978,3,11,19:20:00
1978-03-16 02:00:00,Afghanistan,29.928,66.234,10.2,6.1,,1,1,0,0,0,1978,3,16,02:00:00
1978-03-19 01:39:00,Mexico,16.932000000000002,-99.782,11.0,6.6,,1,1,1,0,0,1978,3,19,01:39:00
1978-04-15 23:33:00,Italy,38.381,15.073,17.0,6.0,,5,5,5,0,0,1978,4,15,23:33:00
1978-06-12 08:06:00,Japan,38.235,142.105,46.2,5.7,tsunami,0,0,28,0,0,1978,6,12,08:06:00
1978-06-12 08:14:00,Japan,38.224,142.009,53.3,7.6,,22,22,0,0,0,1978,6,12,08:14:00
1978-06-19 10:31:00,Greece,40.732,23.257,7.7,5.3,,1,1,1,50,0,1978,6,19,10:31:00
1978-06-20 20:03:00,Greece,40.76,23.303,7.4,6.5,,50,50,50,0,0,1978,6,20,20:03:00
1978-07-04 22:23:00,Greece,40.718,23.112,7.4,4.6,,1,1,1,0,0,1978,7,4,22:23:00
1978-07-29 14:37:00,Guatemala,14.758,-90.99,15.0,4.9,,5,5,17,0,0,1978,7,29,14:37:00
1978-09-16 15:35:00,Iran,33.242,57.382,8.2,7.4,,15000,15000,18220,25000,0,1978,9,16,15:35:00
1978-11-29 19:52:00,Mexico,16.011,-96.603,24.8,7.8,tsunami,9,9,9,9,0,1978,11,29,19:52:00
1978-12-14 07:05:00,Iran,32.128,49.63399999999999,18.9,6.1,,76,76,76,45,0,1978,12,14,07:05:00
1978-12-23 11:23:00,Taiwan,23.217,122.009,45.5,7.0,,2,2,2,0,0,1978,12,23,11:23:00
1979-01-16 09:50:00,Iran,33.909,59.471,9.9,6.5,,200,200,200,0,0,1979,1,16,09:50:00
1979-02-16 10:08:00,Peru,-16.537,-72.553,55.1,7.1,,18,18,18,13,0,1979,2,16,10:08:00
1979-03-14 11:07:00,Mexico,17.758,-101.221,24.7,7.4,tsunami,5,5,15,5,0,1979,3,14,11:07:00
1979-03-15 12:52:00,China,23.162,101.106,13.5,6.0,,0,0,12,0,0,1979,3,15,12:52:00
1979-04-15 06:19:00,Montenegro,41.999,19.156,15.0,6.9,tsunami,156,156,129,121,0,1979,4,15,06:19:00
1979-05-30 09:38:00,Indonesia,-8.345,115.864,20.0,6.2,,37,37,22,34,0,1979,5,30,09:38:00
1979-07-02 16:30:00,India,34.525,74.291,35.0,4.5,,0,3,0,0,0,1979,7,2,16:30:00
1979-07-09 10:57:00,China,31.472,119.27,12.6,5.4,,41,41,42,0,0,1979,7,9,10:57:00
1979-09-12 05:17:00,Indonesia,-1.682,135.974,17.6,7.5,tsunami,15,15,15,2,0,1979,9,12,05:17:00
1979-09-19 21:35:00,Italy,42.773,13.01,15.0,5.8,,5,5,5,5,0,1979,9,19,21:35:00
1979-10-20 01:41:00,Indonesia,-8.363,115.782,52.0,6.4,,2,2,2,0,0,1979,10,20,01:41:00
1979-10-27 14:35:00,Guatemala,13.829,-90.841,56.5,6.8,,4,4,7,0,0,1979,10,27,14:35:00
1979-11-02 15:53:00,Indonesia,-7.746,108.165,72.1,6.5,,30,30,23,26,0,1979,11,2,15:53:00
1979-11-06 05:26:00,Greece,39.52,20.375,28.1,5.4,,1,1,1,0,0,1979,11,6,05:26:00
1979-11-14 02:21:00,Iran,33.956,59.726000000000006,9.1,6.5,,280,280,280,350,0,1979,11,14,02:21:00
1979-11-23 23:40:00,Colombia,4.793,-76.19,107.7,7.2,landslide,52,52,52,60,0,1979,11,23,23:40:00
1979-11-27 17:10:00,Iran,34.056,59.754,7.4,7.0,,17,17,17,16,0,1979,11,27,17:10:00
1979-12-12 07:59:00,Colombia,1.6030000000000002,-79.363,23.6,8.1,tsunami,600,600,600,300,0,1979,12,12,07:59:00
1979-12-15 00:02:00,Indonesia,-3.339,102.567,13.0,6.5,,8,8,8,5,0,1979,12,15,00:02:00
1979-12-17 19:58:00,Indonesia,-8.487,115.753,15.0,6.5,,27,27,32,32,0,1979,12,17,19:58:00
1980-01-01 16:42:00,Portugal,38.726,-27.751,12.2,6.9,,60,60,56,69,0,1980,1,1,16:42:00
1980-01-24 19:00:00,United States,37.712,-121.728,15.0,5.8,,0,0,1,0,0,1980,1,24,19:00:00
1980-02-20 02:34:00,Italy,39.291,16.152,8.2,4.8,,0,1,0,0,0,1980,2,20,02:34:00
1980-06-09 03:28:00,Mexico,32.268,-114.908,4.6,6.3,,1,1,1,0,0,1980,6,9,03:28:00
1980-07-09 02:11:00,Greece,39.257,23.008000000000006,17.2,6.6,,1,1,1,0,0,1980,7,9,02:11:00
1980-07-22 05:17:00,Iran,37.322,50.262,25.0,5.5,,1,1,1,0,0,1980,7,22,05:17:00
1980-07-29 14:58:00,Nepal,29.623,81.10300000000002,14.4,6.5,,188,188,100,100,0,1980,7,29,14:58:00
1980-08-09 05:45:00,Guatemala,15.912,-88.49,16.9,6.5,,2,2,2,2,0,1980,8,9,05:45:00
1980-08-18 15:07:00,Ecuador,-1.987,-80.002,55.9,5.9,,8,8,8,8,0,1980,8,18,15:07:00
1980-08-23 21:36:00,India,32.922,75.693,14.5,5.5,,15,15,15,13,0,1980,8,23,21:36:00
1980-08-23 21:50:00,India,32.893,75.77600000000002,11.3,5.5,,0,0,13,0,0,1980,8,23,21:50:00
1980-09-23 19:10:00,Japan,35.997,139.74,82.7,5.3,,1,1,0,2,0,1980,9,23,19:10:00
1980-09-24 17:54:00,Japan,35.525,140.062,71.5,6.0,,2,2,0,0,0,1980,9,24,17:54:00
1980-10-10 12:25:00,Algeria,36.143,1.404,15.0,7.1,,5000,5000,3500,2633,0,1980,10,10,12:25:00
1980-10-10 15:39:00,Algeria,36.213,1.577,12.4,6.2,,0,0,0,0,0,1980,10,10,15:39:00
1980-10-24 14:53:00,Mexico,18.175,-98.235,64.3,7.1,,300,300,65,65,0,1980,10,24,14:53:00
1980-11-12 06:58:00,Peru,-13.347,-74.545,71.0,4.9,,7,7,7,0,0,1980,11,12,06:58:00
1980-11-19 19:00:00,India,27.392,88.795,38.5,6.3,,0,0,3,0,0,1980,11,19,19:00:00
1980-11-23 18:34:00,Italy,40.788,15.31,6.9,6.9,,3000,4900,2483,4689,0,1980,11,23,18:34:00
1980-11-30 07:41:00,Italy,40.766,15.295,15.1,4.9,,0,1,0,0,0,1980,11,30,07:41:00
1980-12-19 01:16:00,Iran,34.472,50.643,12.7,6.2,,26,26,26,20,0,1980,12,19,01:16:00
1980-12-22 12:51:00,Iran,34.427,50.63399999999999,16.4,5.7,,3,3,3,4,0,1980,12,22,12:51:00
1981-01-19 15:11:00,Indonesia,-4.513,139.283,20.0,6.6,,305,1305,1300,0,0,1981,1,19,15:11:00
1981-01-23 21:13:00,China,30.956,101.168,10.9,6.5,,150,150,126,150,0,1981,1,23,21:13:00
1981-02-14 17:27:00,Italy,40.995,14.614,4.9,4.9,,4,12,0,0,0,1981,2,14,17:27:00
1981-02-18 08:28:00,South Africa,-26.625,26.607,33.0,4.7,,0,4,4,0,0,1981,2,18,08:28:00
1981-02-24 20:53:00,Greece,38.159,22.976,16.2,6.7,,16,16,21,22,0,1981,2,24,20:53:00
1981-02-25 02:35:00,Greece,38.097,23.17,6.0,6.4,,0,0,0,0,0,1981,2,25,02:35:00
1981-03-04 21:58:00,Greece,38.197,23.3,14.9,6.2,,0,1,0,0,0,1981,3,4,21:58:00
1981-03-07 11:34:00,Greece,38.181,23.335,37.1,5.4,,1,1,1,0,0,1981,3,7,11:34:00
1981-03-10 15:16:00,Greece,39.382,20.813,36.4,5.4,landslide,0,2,2,2,0,1981,3,10,15:16:00
1981-04-18 00:32:00,Peru,-13.116,-74.373,40.8,5.5,,8,8,8,8,0,1981,4,18,00:32:00
1981-06-11 07:24:00,Iran,29.858,57.68600000000001,17.3,6.6,,3000,3000,3000,2000,0,1981,6,11,07:24:00
1981-06-13 07:29:00,Afghanistan,36.198,67.836,21.0,5.6,,1,1,1,0,0,1981,6,13,07:29:00
1981-06-21 10:30:00,Chile,-20.276,-70.384,36.0,5.7,,0,0,0,10,0,1981,6,21,10:30:00
1981-06-22 17:53:00,Peru,-13.185,-74.46300000000002,15.6,5.8,,6,6,6,0,0,1981,6,22,17:53:00
1981-07-28 17:22:00,Iran,29.976,57.767,13.6,7.2,,1500,1500,1500,1200,0,1981,7,28,17:22:00
1981-09-12 07:15:00,Pakistan,35.685,73.597,14.7,6.1,landslide,220,220,229,250,0,1981,9,12,07:15:00
1981-10-16 03:25:00,Chile,-33.178000000000004,-73.033,44.9,7.1,,0,1,1,0,0,1981,10,16,03:25:00
1981-10-18 04:31:00,Colombia,8.111,-72.501,39.3,5.9,landslide,15,15,15,10,0,1981,10,18,04:31:00
1981-10-25 03:22:00,Mexico,18.115,-102.009,19.0,7.2,,3,3,9,3,0,1981,10,25,03:22:00
