date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths
1974-01-05 08:33,Peru,-12.351,-76.307,91.9,6.6 Muk,,10,10,10,0,0
1974-02-01 00:01,Turkey,38.54,27.263,11.9,5.4 ML,,2,2,0,0,0
1974-04-22 00:29,China,31.533,119.28,14.2,5.5 Ms,,0,0,8,0,0
1974-05-08 23:33,Japan,34.57,138.771,11.3,6.7 Muk,T,27,27,30,30,0
1974-05-10 19:25,China (see 1974 Zhaotong earthquake),28.195,104.007,10.2,6.8 Ms,,0,0,1541,0,0
1974-06-12 16:25,Venezuela,10.509,-63.429,7.9,6.5 Muk,,3,3,5,0,0
1974-07-13 01:18,Panama,7.737,-77.631,3.8,7.3 Ms,,11,11,11,0,0
1974-08-03 18:16,Japan,36.016,139.901,51.4,5.6 mb,,2,2,0,0,0
1974-10-02 02:54,Peru,-5.882,-81.019,20.5,5.7 mb,,0,0,0,78,0
1974-10-03 14:21,Peru,-12.254,-77.523,33.5,8.1 Mw,T,78,78,78,0,0
1974-12-28 12:11,Pakistan (see 1974 Hunza earthquake),35.026,72.898,12.5,6.2 Ms,,5300,5300,5300,0,0
1975-01-19 08:02,India (see 1975 Kinnaur earthquake),32.373,78.474,5.0,6.8 Ms,,47,47,47,47,0
1975-02-04 11:36,China (see 1975 Haicheng earthquake),40.667,122.646,8.0,7.0 Mw,,0,0,1328,10000,2041
1975-02-09 04:45,Indonesia,-6.774,106.634,15.0,5.6 Ms,,1,1,1,0,0
1975-03-07 07:04,Iran,27.477,56.224,11.0,6.1 Ms,,7,7,7,0,0
1975-03-13 15:26,Chile,-29.91,-71.393,31.3,6.9 Ms,T,2,2,2,0,0
1975-04-05 09:34,Venezuela,10.065,-69.666,22.4,6.3 Muk,,3,3,3,0,0
1975-07-08 12:04,Burma,21.452,94.598,117.6,6.5 mb,,0,0,1,0,0
1975-07-11 07:18,Algeria,36.32,5.241,33.0,4.3 mb,,1,1,1,0,0
1975-07-19 06:10,India,31.937,78.605,12.8,5.3 mb,,2,2,0,0,0
1975-09-06 09:20,Turkey (see 1975 Lice earthquake),38.515,40.768,39.6,6.7 Ms,,2311,2311,2370,2385,0
1975-10-31 08:28,Philippines,12.535,125.997,52.5,7.6 Muk,T,1,1,1,0,0
1975-11-05 17:04,Mexico,16.9,-92.818,12.0,5.0 mb,,1,1,0,0,0
1975-11-29 14:47,United States Minor Outlying Islands,19.452,-155.034,2.1,7.2 Ms,T,2,2,2,0,0
1975-12-30 14:36,Turkey,38.595,40.526,31.8,4.6 mb,,3,3,0,0,0
1975-12-31 09:45,Greece,38.526,21.714,15.0,5.5 Ms,,1,1,1,0,0
1976-01-13 13:29,Iceland,66.226,-16.578,15.0,6.3 Mw,,0,0,0,1,0
1976-02-04 09:01,Guatemala (see 1976 Guatemala earthquake),15.296,-89.145,12.3,7.5 Mw,T,23000,23000,22870,23000,0
1976-02-04 09:30,Guatemala (see 1976 Guatemala earthquake),14.812,-90.469,60.4,5.4 mb,,0,0,0,0,0
1976-02-19 13:59,Cuba,19.864,-76.899,21.1,5.9 Ms,,1,1,1,0,0
1976-03-13 16:30,Guatemala,14.725,-91.006,15.0,5.4 mb,L,4,4,4,0,0
1976-03-19 13:03,Afghanistan,36.587,67.758,18.2,5.6 mb,L,49,49,49,50,0
1976-03-25 11:55,Turkey,40.939,42.954,35.0,4.8 mb,,1,1,1,2,0
1976-04-02 16:58,Turkey,39.801,43.689,25.0,4.6 mb,,4,4,4,0,0
1976-04-05 16:54,China,40.23,112.222,7.0,5.5 Ms,,0,0,28,0,0
1976-04-09 07:08,Ecuador,0.85,-79.564,17.0,6.6 Mw,,8,8,8,10,0
1976-04-29 22:18,Turkey,40.935,42.875,35.0,5.5 Ms,,4,4,4,0,0
1976-05-06 20:00,Italy (see 1976 Friuli earthquake),46.385,13.266,20.7,6.5 Mw,,900,900,965,922,0
1976-05-15 21:55,Peru,-11.66,-74.419,19.0,6.7 Mw,L,5,5,5,0,0
1976-05-17 02:58,Uzbekistan,40.373,63.428,14.8,6.7 Mw,,6,6,6,0,0
1976-05-29 12:23,China,24.501,98.93,6.5,6.7 Mw,,0,0,98,0,0
1976-05-29 14:00,China,24.581,98.61,7.6,6.6 Mw,,0,0,0,0,0
1976-06-25 19:18,Indonesia (see 1976 Papua earthquake),-4.531,140.109,15.0,7.1 Mw,L,422,7422,6000,420,0
1976-07-09 09:34,Turkey,38.327,40.463,33.0,4.2 mb,,1,1,1,0,0
1976-07-14 07:13,Indonesia,-8.228,114.774,24.8,6.5 Mw,,563,563,563,573,0
1976-07-21 15:10,China,24.768,98.667,4.3,6.1 Mw,,0,0,11,0,0
1976-07-27 19:42,China (see 1976 Tangshan earthquake),39.605,117.888,16.7,7.6 Mw,,655237,655237,242800,242000,0
1976-07-28 10:45,China,39.723,118.359,18.2,7.0 Mw,,0,0,0,0,0
1976-08-16 14:06,China (see 1976 Songpan-Pingwu earthquake),32.753,104.088,10.7,6.7 Mw,,0,0,0,0,0
1976-08-16 16:11,Philippines (see 1976 Moro Gulf earthquake),6.292,124.089,57.9,8.0 Mw,T,0,6500,8000,6000,0
1976-08-17 04:19,Philippines,7.259,122.96,20.2,7.1 Mw,,0,0,0,0,0
1976-08-19 01:12,Turkey,37.743,29.015,11.7,5.0 mb,,4,4,4,4,0
1976-08-23 03:30,China,32.481,104.182,7.9,6.4 Mw,,0,0,41,0,0
1976-09-11 16:31,Italy,46.339,13.181,4.2,5.5 Ms,L,5,5,5,0,0
1976-09-15 03:15,Italy (see 1976 Friuli earthquake),46.314,13.206,0.9,6.0 Mw,,11,11,11,0,0
1976-09-15 09:21,Italy,46.354,13.087,9.7,5.9 Ms,,0,0,2,0,0
1976-10-06 09:12,Ecuador,-0.726,-78.732,4.7,5.7 mb,,9,9,9,0,0
1976-10-29 02:51,Indonesia,-4.475,139.991,15.0,6.8 Mw,,133,133,6000,0,0
1976-11-06 18:04,China,27.554,101.021,7.7,6.3 Mw,,0,0,33,0,0
1976-11-07 04:00,Iran,33.82,59.18,6.5,6.0 Mw,,17,17,17,16,0
1976-11-24 12:22,Turkey (see 1976 Çaldıran–Muradiye earthquake),39.082,44.031,8.9,7.0 Mw,,5000,5000,3900,3840,0
1976-11-30 00:40,Chile,-20.472,-68.896,133.7,7.5 Mw,,1,1,1,0,0
1976-12-08 08:38,South Africa,-27.979,26.677,10.0,5.2 mb,,4,4,4,0,0
1976-12-13 06:36,China,27.336,101.024,3.4,5.9 Ms,,0,0,2,0,0
1977-01-01 21:39,China,38.185,91.014,5.3,6.0 Mw,,0,0,2,0,0
1977-03-04 21:21,Romania (see 1977 Vrancea earthquake),45.776,26.702,89.0,7.5 Mw,,0,0,1581,1641,0
1977-03-18 21:43,Philippines,16.755,122.285,32.5,7.2 Mw,,1,1,1,1,0
1977-03-21 21:18,Iran,27.583,56.363,12.0,6.7 Mw,,167,167,167,167,0
1977-03-25 02:39,Turkey,38.647,40.057,17.4,5.3 Mw,,30,30,30,30,0
1977-04-06 13:36,Iran,31.954,50.643,9.4,6.0 Mw,,348,348,366,352,0
1977-04-21 04:24,Solomon Islands,-10.009,160.816,45.1,7.3 Mw,T,0,18,18,0,0
1977-05-26 01:35,Iran,38.896,44.324,16.9,5.6 Mw,,3,3,3,3,0
1977-08-19 05:08,Indonesia,-11.18,118.37,29.4,5.7 Mw,T,0,0,0,185,0
1977-08-19 06:08,Indonesia,-11.126,118.38,22.6,8.3 Mw,T,0,189,189,0,0
1977-08-27 07:12,Indonesia,-8.136,125.326,44.6,7.0 Mw,,2,2,2,0,0
1977-08-31 00:42,Colombia,7.351,-76.159,21.3,6.5 Mw,,3,3,3,0,0
1977-11-23 09:26,Argentina (see 1977 San Juan earthquake),-31.082,-67.78,19.5,7.4 Mw,"L,Lq",70,70,70,0,0
1977-12-10 05:46,Iran,27.687,56.578,13.9,5.6 Mw,,3,3,0,3,0
1977-12-19 23:34,Iran,30.911,56.413,11.6,5.9 Mw,,584,584,665,589,0
1978-01-14 03:24,Japan,34.803,139.294,10.7,6.6 Mw,T,21,25,25,21,0
1978-02-22 06:07,Guatemala,14.268,-91.399,66.9,6.3 Mw,,2,2,2,0,0
1978-03-11 19:20,Italy,38.046,15.99,22.2,5.2 Mw,,2,2,2,0,0
1978-03-16 02:00,Afghanistan,29.928,66.234,10.2,6.1 Mw,,1,1,0,0,0
1978-03-19 01:39,Mexico,16.932,-99.782,11.0,6.6 Mw,,1,1,1,0,0
1978-04-15 23:33,Italy,38.381,15.073,17.0,6.0 Mw,,5,5,5,0,0
1978-06-12 08:06,Japan,38.235,142.105,46.2,5.7 mb,T,0,0,28,0,0
1978-06-12 08:14,Japan (see 1978 Miyagi earthquake),38.224,142.009,53.3,7.6 Mw,,22,22,0,0,0
1978-06-19 10:31,Greece,40.732,23.257,7.7,5.3 Mw,,1,1,1,50,0
1978-06-20 20:03,Greece (see 1978 Thessaloniki earthquake),40.76,23.303,7.4,6.5 Mw,,50,50,50,0,0
1978-07-04 22:23,Greece,40.718,23.112,7.4,4.6 ML,,1,1,1,0,0
1978-07-29 14:37,Guatemala,14.758,-90.99,15.0,4.9 mb,,5,5,17,0,0
1978-09-16 15:35,Iran (see 1978 Tabas earthquake),33.242,57.382,8.2,7.4 Mw,,15000,15000,18220,25000,0
1978-11-29 19:52,Mexico,16.011,-96.603,24.8,7.8 Mw,T,9,9,9,9,0
1978-12-14 07:05,Iran,32.128,49.634,18.9,6.1 Mw,,76,76,76,45,0
1978-12-23 11:23,Taiwan,23.217,122.009,45.5,7.0 Mw,,2,2,2,0,0
1979-01-16 09:50,Iran,33.909,59.471,9.9,6.5 Mw,,200,200,200,0,0
1979-02-16 10:08,Peru,-16.537,-72.553,55.1,7.1 Mw,,18,18,18,13,0
1979-03-14 11:07,Mexico,17.758,-101.221,24.7,7.4 Mw,T,5,5,15,5,0
1979-03-15 12:52,China,23.162,101.106,13.5,6.0 Mw,,0,0,12,0,0
1979-04-15 06:19,Montenegro (see 1979 Montenegro earthquake),41.999,19.156,15.0,6.9 Mw,T,156,156,129,121,0
1979-05-30 09:38,Indonesia,-8.345,115.864,20.0,6.2 Mw,,37,37,22,34,0
1979-07-02 16:30,India,34.525,74.291,35.0,4.5 mb,,0,3,0,0,0
1979-07-09 10:57,China,31.472,119.27,12.6,5.4 Mw,,41,41,42,0,0
1979-09-12 05:17,Indonesia,-1.682,135.974,17.6,7.5 Mw,T,15,15,15,2,0
1979-09-19 21:35,Italy,42.773,13.01,15.0,5.8 Mw,,5,5,5,5,0
1979-10-20 01:41,Indonesia,-8.363,115.782,52.0,6.4 Mw,,2,2,2,0,0
1979-10-27 14:35,Guatemala,13.829,-90.841,56.5,6.8 Mw,,4,4,7,0,0
1979-11-02 15:53,Indonesia,-7.746,108.165,72.1,6.5 Mw,,30,30,23,26,0
1979-11-06 05:26,Greece,39.52,20.375,28.1,5.4 mb,,1,1,1,0,0
1979-11-14 02:21,Iran,33.956,59.726,9.1,6.5 Mw,,280,280,280,350,0
1979-11-23 23:40,Colombia,4.793,-76.19,107.7,7.2 Mw,L,52,52,52,60,0
1979-11-27 17:10,Iran,34.056,59.754,7.4,7.0 Mw,,17,17,17,16,0
1979-12-12 07:59,Colombia,1.603,-79.363,23.6,8.1 Mw,T,600,600,600,300,0
1979-12-15 00:02,Indonesia,-3.339,102.567,13.0,6.5 Mw,,8,8,8,5,0
1979-12-17 19:58,Indonesia,-8.487,115.753,15.0,6.5 Mw,,27,27,32,32,0
1980-01-01 16:42,Portugal (see 1980 Azores Islands earthquake),38.726,-27.751,12.2,6.9 Mw,,60,60,56,69,0
1980-01-24 19:00,United States,37.712,-121.728,15.0,5.8 Mw,,0,0,1,0,0
1980-02-20 02:34,Italy,39.291,16.152,8.2,4.8 ML,,0,1,0,0,0
1980-06-09 03:28,Mexico,32.268,-114.908,4.6,6.3 Mw,,1,1,1,0,0
1980-07-09 02:11,Greece,39.257,23.008,17.2,6.6 Mw,,1,1,1,0,0
1980-07-22 05:17,Iran,37.322,50.262,25.0,5.5 Mw,,1,1,1,0,0
1980-07-29 14:58,Nepal,29.623,81.103,14.4,6.5 Mw,,188,188,100,100,0
1980-08-09 05:45,Guatemala,15.912,-88.49,16.9,6.5 Mw,,2,2,2,2,0
1980-08-18 15:07,Ecuador,-1.987,-80.002,55.9,5.9 Mw,,8,8,8,8,0
1980-08-23 21:36,India,32.922,75.693,14.5,5.5 Mw,,15,15,15,13,0
1980-08-23 21:50,India,32.893,75.776,11.3,5.5 Mw,,0,0,13,0,0
1980-09-23 19:10,Japan,35.997,139.74,82.7,5.3 Mw,,1,1,0,2,0
1980-09-24 17:54,Japan,35.525,140.062,71.5,6.0 Mw,,2,2,0,0,0
1980-10-10 12:25,Algeria,36.143,1.404,15.0,7.1 Mw,,5000,5000,3500,2633,0
1980-10-10 15:39,Algeria (see 1980 El Asnam earthquake),36.213,1.577,12.4,6.2 Mw,,0,0,0,0,0
1980-10-24 14:53,Mexico (see 1980 Oaxaca earthquake),18.175,-98.235,64.3,7.1 Mw,,300,300,65,65,0
1980-11-12 06:58,Peru,-13.347,-74.545,71.0,4.9 mb,,7,7,7,0,0
1980-11-19 19:00,India,27.392,88.795,38.5,6.3 Mw,,0,0,3,0,0
1980-11-23 18:34,Italy (see 1980 Irpinia earthquake),40.788,15.31,6.9,6.9 Mw,,3000,4900,2483,4689,0
1980-11-30 07:41,Italy,40.766,15.295,15.1,4.9 ML,,0,1,0,0,0
1980-12-19 01:16,Iran,34.472,50.643,12.7,6.2 Mw,,26,26,26,20,0
1980-12-22 12:51,Iran,34.427,50.634,16.4,5.7 Mw,,3,3,3,4,0
1981-01-19 15:11,Indonesia (see 1981 Irian Jaya earthquake),-4.513,139.283,20.0,6.6 Mw,,305,1305,1300,0,0
1981-01-23 21:13,China (see 1981 Dawu earthquake),30.956,101.168,10.9,6.5 Mw,,150,150,126,150,0
1981-02-14 17:27,Italy,40.995,14.614,4.9,4.9 ML,,4,12,0,0,0
1981-02-18 08:28,South Africa,-26.625,26.607,33.0,4.7 mb,,0,4,4,0,0
1981-02-24 20:53,Greece,38.159,22.976,16.2,6.7 Mw,,16,16,21,22,0
1981-02-25 02:35,Greece,38.097,23.17,6.0,6.4 Mw,,0,0,0,0,0
1981-03-04 21:58,Greece,38.197,23.3,14.9,6.2 Mw,,0,1,0,0,0
1981-03-07 11:34,Greece,38.181,23.335,37.1,5.4 Mw,,1,1,1,0,0
1981-03-10 15:16,Greece,39.382,20.813,36.4,5.4 Mw,L,0,2,2,2,0
1981-04-18 00:32,Peru,-13.116,-74.373,40.8,5.5 Mw,,8,8,8,8,0
1981-06-11 07:24,Iran,29.858,57.686,17.3,6.6 Mw,,3000,3000,3000,2000,0
1981-06-13 07:29,Afghanistan,36.198,67.836,21.0,5.6 Mw,,1,1,1,0,0
1981-06-21 10:30,Chile,-20.276,-70.384,36.0,5.7 Mw,,0,0,0,10,0
1981-06-22 17:53,Peru,-13.185,-74.463,15.6,5.8 Mw,,6,6,6,0,0
1981-07-28 17:22,Iran,29.976,57.767,13.6,7.2 Mw,,1500,1500,1500,1200,0
1981-09-12 07:15,Pakistan,35.685,73.597,14.7,6.1 Mw,L,220,220,229,250,0
1981-10-16 03:25,Chile,-33.178,-73.033,44.9,7.1 Mw,,0,1,1,0,0
1981-10-18 04:31,Colombia,8.111,-72.501,39.3,5.9 Mw,L,15,15,15,10,0
1981-10-25 03:22,Mexico,18.115,-102.009,19.0,7.2 Mw,,3,3,9,3,0
1981-12-12 20:26,Pakistan,29.912,67.08,35.0,4.6 mb,,6,6,6,0,0
1982-01-23 14:10,Taiwan,23.951,121.752,11.8,6.0 Mw,,0,0,1,0,0
1982-03-23 05:10,Peru,-12.341,-77.538,59.1,5.1 mb,,2,2,2,0,0
1982-03-28 23:24,Peru,-12.743,-76.01,90.8,6.3 Mw,,3,3,3,3,0
1982-04-13 11:26,South Africa,-27.926,26.783,5.0,5.0 mb,L,0,1,1,0,0
1982-06-07 10:59,Mexico,16.518,-98.347,18.9,6.9 Mw,,9,9,9,0,0
1982-06-15 23:24,China,31.871,99.872,10.3,5.6 Mw,,10,10,11,10,0
1982-06-19 06:21,El Salvador (see 1982 El Salvador earthquake),13.337,-89.313,72.8,7.3 Mw,L,43,43,43,0,0
1982-09-29 05:50,Honduras,14.494,-89.102,13.9,5.6 Mw,,3,3,3,0,0
1982-11-15 20:07,Algeria,35.585,1.361,7.1,5.2 Mw,,3,3,3,0,0
1982-11-16 23:41,Albania,40.78,19.666,21.9,5.6 Mw,,1,1,1,1,0
1982-12-13 09:12,Yemen (see 1982 North Yemen earthquake),14.675,44.223,7.0,6.2 Mw,L,2800,2800,2800,1507,0
1982-12-16 00:40,Afghanistan,36.136,68.933,35.5,6.4 Mw,,450,450,500,500,0
1982-12-25 12:28,Indonesia,-8.43,122.97,6.7,5.9 Mw,L,13,13,13,13,0
1983-02-13 01:40,China,39.994,75.173,9.0,6.2 Mw,,0,0,1,0,0
1983-02-25 18:22,Yugoslavia,41.959,21.54,24.0,4.7 mb,,0,12,0,12,0
1983-03-15 17:27,Japan,34.797,137.58,34.5,5.4 Mw,,1,1,0,0,0
1983-03-25 11:57,Iran,36.042,52.295,14.6,5.4 Mw,L,30,30,100,30,0
1983-03-31 13:12,Colombia (see 1983 Popayán earthquake),2.439,-76.659,30.1,5.6 Mw,,300,300,241,250,0
1983-04-03 02:50,Costa Rica,8.721,-83.078,25.0,7.4 Mw,,1,6,1,10,0
1983-04-04 02:51,Indonesia,5.722,94.687,85.6,7.0 Mw,,0,0,0,0,0
1983-04-05 06:50,China,39.972,75.215,10.7,5.8 Mw,,0,0,0,0,0
1983-04-12 12:07,Peru,-4.846,-78.091,125.9,7.0 Mw,,0,0,10,0,0
1983-05-26 02:59,Japan,40.473,139.091,17.0,7.7 Mw,T,104,107,104,102,0
1983-07-03 17:14,Costa Rica,9.612,-83.707,14.5,6.3 Mw,L,2,2,2,2,0
1983-07-05 12:01,Turkey (see 1983 Biga earthquake),40.309,27.254,2.6,6.1 Mw,,5,5,5,0,0
1983-07-20 22:03,Italy,37.502,15.151,33.0,4.4 mb,,0,1,0,0,0
1983-07-22 02:41,Iran,36.942,49.213,20.0,5.6 mb,,3,3,3,3,0
1983-08-02 09:01,France,49.15,6.698,0.0,3.5 ML,,0,1,1,0,0
1983-08-08 03:47,Japan,35.507,139.045,18.1,5.6 Mw,L,1,1,1,1,0
1983-08-17 12:17,Philippines,18.206,120.785,29.0,6.6 Mw,"L,Lq",16,16,24,19,0
1983-10-04 18:52,Chile,-26.539,-70.502,23.9,7.6 Mw,"T,L",5,5,5,0,0
1983-10-25 00:36,Indonesia,1.151,120.841,26.6,6.5 Mw,,0,0,2,0,0
1983-10-28 14:06,United States (see 1983 Borah Peak earthquake),44.078,-113.8,16.0,6.9 Mw,L,2,2,2,2,0
1983-10-30 04:12,Turkey (see 1983 Erzurum earthquake),40.327,42.176,15.0,6.6 Mw,,1342,1342,1400,1346,0
1983-11-06 21:09,China,35.223,115.204,32.1,5.5 Mw,,34,34,45,34,0
1983-11-08 00:49,Belgium,50.696,5.346,10.0,4.9 ML,,1,2,1,2,0
1983-12-16 13:15,Tajikistan,39.351,72.929,13.3,5.9 Mw,,0,0,0,12,0
1983-12-21 23:32,Papua New Guinea,-5.446,151.895,42.2,6.2 Mw,,0,0,10,10,0
1983-12-22 04:11,Guinea,11.862,-13.511,7.8,6.3 Mw,,443,643,643,275,0
1983-12-30 23:52,Afghanistan,36.405,70.677,215.9,7.4 Mw,,26,26,12,24,0
1984-01-08 15:24,Indonesia,-2.866,118.726,43.6,6.7 Mw,T,2,2,2,2,0
1984-01-25 19:36,United States,47.5,-116.0,1.0,2.3 ML,,0,1,1,0,0
1984-02-01 14:22,Afghanistan,34.564,70.446,9.0,6.1 Mw,,1,1,1,1,0
1984-02-16 17:18,Afghanistan,36.447,70.84,208.1,6.4 Mw,,4,4,4,4,0
1984-03-06 02:17,Japan,29.372,138.871,459.1,7.4 Mw,,0,1,0,0,0
1984-04-22 17:39,Italy,43.616,10.194,15.0,4.7 ML,,0,3,0,0,0
1984-05-07 17:49,Italy,41.738,13.889,21.4,5.9 Mw,,3,3,7,3,0
1984-05-11 10:41,Italy,41.755,13.901,10.9,5.5 Mw,,0,3,0,0,0
1984-05-13 12:45,Bosnia and Herzegovina,42.974,17.829,37.0,5.4 Mw,,0,1,1,0,0
1984-05-21 15:37,China,32.604,121.602,43.8,6.0 Mw,,0,0,13,0,0
1984-06-20 14:12,Canada,46.58,-80.8,1.0,3.4 Lg,,0,4,4,0,0
1984-06-24 11:17,Dominican Republic,17.981,-69.371,45.1,6.7 Mw,,0,0,5,0,0
1984-06-24 18:18,Dominican Republic,18.039,-69.233,24.8,5.2 Mw,,5,5,0,0,0
1984-09-13 23:48,Japan (see 1984 Otaki earthquake),35.801,137.466,1.1,6.2 Mw,L,24,24,29,20,0
1984-09-15 02:55,United States,47.46,-115.987,1.0,2.8 ML,,0,1,0,0,0
1984-09-18 13:26,Turkey,40.892,42.241,10.0,5.5 Mw,,3,3,3,3,0
1984-10-18 09:46,Turkey,40.711,42.447,35.0,5.4 Mw,,3,3,3,3,0
1984-12-30 23:33,India,24.684,92.864,3.4,6.0 Mw,,20,20,0,20,0
1985-01-26 03:06,Argentina (see 1985 Mendoza earthquake),-33.109,-68.593,19.2,5.9 Mw,,6,6,6,6,0
1985-02-02 20:52,Iran,28.352,52.972,13.8,5.4 Mw,,1,1,1,1,0
1985-03-03 22:47,Chile (see 1985 Santiago earthquake),-33.132,-71.762,40.0,7.9 Mw,"T,Lq",177,177,177,180,0
1985-03-14 23:03,Italy,41.631,14.263,14.0,4.3 ML,,0,1,0,0,0
1985-03-17 10:41,Chile (see 1985 Algarrobo earthquake),-32.712,-71.68,22.0,6.5 Mw,,0,1,0,0,0
1985-03-18 19:49,Philippines,7.776,123.512,26.5,6.5 Mw,,0,2,0,2,0
1985-03-19 10:28,Bolivia,-18.567,-63.6,29.7,5.8 Mw,,2,2,2,0,0
1985-03-29 11:15,China,29.35,104.953,35.0,4.9 mb,,1,1,2,0,0
1985-04-09 01:56,Chile (see 1985 Rapel Lake earthquake),-34.134,-71.535,38.0,7.1 Mw,,0,2,0,0,0
1985-04-18 05:52,China (see 1985 Luquan earthquake),25.891,102.885,4.1,5.7 Mw,,23,23,22,0,0
1985-04-24 01:07,Philippines,16.541,120.812,5.3,6.1 Mw,L,6,6,6,0,0
1985-05-10 15:35,Papua New Guinea,-5.601,151.056,47.2,7.2 Mw,L,1,1,1,0,0
1985-07-29 07:54,Afghanistan,36.165,70.857,100.1,7.4 Mw,L,5,5,5,5,0
1985-08-23 12:41,China (see 1985 Wuqia earthquake),39.447,75.264,4.3,6.9 Mw,,71,71,67,67,0
1985-09-11 20:45,China,39.356,75.415,21.2,6.1 Mw,,4,4,3,0,0
1985-09-15 02:42,Indonesia,-4.064,136.093,4.2,6.3 Mw,,10,10,10,10,0
1985-09-19 13:17,Mexico (see 1985 Mexico City earthquake),18.42,-102.38,15.0,8.0 Mw,"T,L",9500,9500,9500,9500,0
1985-09-21 01:37,Mexico,17.831,-101.623,17.6,7.5 Mw,T,0,0,0,0,0
1985-10-13 15:59,Tajikistan,40.337,69.81,15.9,5.8 Mw,L,29,29,0,29,0
1985-10-27 19:34,Algeria,36.386,6.846,30.4,5.8 Mw,,6,6,5,30,0
1985-12-25 02:38,Italy,37.688,15.068,10.0,4.3 mb,,1,1,1,0,0
1986-01-11 19:42,Peru,-9.512,-77.437,56.7,5.1 Mw,,1,1,1,1,0
1986-03-12 16:32,United States,47.47,-115.8,1.0,2.0 ML,,0,1,1,0,0
1986-04-05 20:14,Peru,-13.402,-71.757,49.0,5.2 Mw,L,16,16,16,15,0
1986-04-26 07:35,India,32.118,76.397,10.2,5.5 Mw,,6,6,6,6,0
1986-05-05 03:35,Turkey,37.999,37.781,4.1,6.0 Mw,,15,15,15,15,0
1986-05-13 08:44,Georgia,41.404,43.704,10.0,5.7 Mw,,2,2,2,2,0
1986-05-20 05:25,Taiwan,24.146,121.643,15.8,6.2 Mw,,1,1,1,0,0
1986-06-06 10:39,Turkey,38.007,37.91,22.5,5.8 Mw,L,1,1,1,0,0
1986-06-11 13:48,Venezuela,10.573,-62.911,13.9,6.2 Mw,,2,2,2,0,0
1986-07-12 07:54,Iran,29.911,51.557,5.4,5.7 Mw,,1,1,1,1,0
1986-07-13 13:47,United States,33.066,-117.84,15.0,5.8 Mw,L,0,0,1,0,0
1986-07-18 17:22,Venezuela,10.743,-69.424,8.3,5.4 Mw,,0,1,0,1,0
1986-08-06 19:55,China,29.28,100.754,10.8,5.3 Mw,,0,0,2,0,0
1986-08-30 21:28,Romania (see 1986 Vrancea earthquake),45.521,26.271,136.0,7.2 Mw,,2,2,2,0,0
1986-09-13 17:24,Greece,37.072,22.176,21.7,6.0 Mw,,20,20,21,20,0
1986-10-10 17:49,El Salvador (see 1986 San Salvador earthquake),13.791,-89.165,10.9,7.3 Mw,L,950,1000,1500,1100,0
1986-11-14 21:20,Taiwan,23.974,121.727,34.0,7.3 Mw,L,15,15,13,0,0
1986-12-07 14:17,Bulgaria,43.278,26.003,4.8,5.6 Mw,,3,3,3,3,0
1986-12-18 20:01,Poland,50.304,19.235,10.0,2.8 ML,,0,3,3,0,0
1987-01-22 05:10,Italy,43.515,10.154,21.0,4.2 ML,,0,2,0,0,0
1987-01-26 11:11,Algeria,35.919,1.387,11.7,4.9 mb,,1,1,1,1,0
1987-02-08 18:33,Papua New Guinea,-6.025,147.665,42.3,7.3 Mw,"T,L,Lq",0,3,3,1,0
1987-03-02 01:42,New Zealand (see 1987 Edgecumbe earthquake),-38.015,176.921,15.0,6.5 Mw,L,0,1,0,1,0
1987-03-05 09:17,Chile,-24.395,-70.1,46.3,7.5 Mw,T,1,1,1,0,0
1987-03-06 01:54,Ecuador (see 1987 Ecuador earthquakes),0.04,-77.666,12.6,6.4 Mw,L,0,0,0,5000,0
1987-03-06 04:10,Ecuador,0.082,-77.787,17.1,7.1 Mw,L,1000,5000,5000,0,0
1987-03-12 23:07,Poland,51.369,20.206,10.0,2.6 ML,,0,3,3,0,0
1987-03-18 03:36,Japan,32.051,131.785,54.0,6.6 Mw,"T,L",1,2,1,0,0
1987-04-25 19:22,Indonesia,2.405,98.905,10.0,6.4 Mw,,2,2,2,2,0
1987-05-02 20:43,Italy,44.809,10.68,15.0,5.2 ML,,0,1,0,0,0
1987-05-18 07:27,Philippines,8.267,125.324,19.1,6.2 Mw,,1,1,1,0,0
1987-05-23 17:09,Philippines,8.023,125.479,22.4,5.7 Mw,,1,1,1,0,0
1987-05-29 06:27,Iran,34.059,48.285,25.0,5.3 Mw,,2,2,2,2,0
1987-06-18 10:01,Philippines,17.324,121.353,13.9,5.9 Mw,L,0,9,9,0,0
1987-08-02 09:07,China,25.002,115.566,11.2,4.9 mb,,0,0,3,0,0
1987-08-08 15:48,Chile,-19.092,-70.005,70.7,7.2 Mw,L,5,5,5,5,0
1987-08-13 15:23,Peru,-17.9,-70.909,37.6,6.5 Mw,,1,1,1,0,0
1987-09-22 13:43,Ecuador (see 1987 Ecuador earthquakes),-1.009,-78.031,4.8,6.3 Mw,L,2,2,2,2,0
1987-10-01 14:42,United States (see 1987 Whittier Narrows earthquake),34.061,-118.135,14.4,5.9 Mw,,8,8,8,8,0
1987-10-02 22:27,Peru (see 1987 Santiago de Chuco earthquake),-8.166,-77.961,29.8,5.6 Mw,,3,3,3,0,0
1987-10-04 10:59,United States (see 1987 Whittier Narrows earthquake),34.02,-118.137,11.3,5.2 Mw,,0,1,0,0,0
