city,latitude,longitude,country,population
Taocheng,25.312304,118.30056299999998,China,
Dawu Chengguanzhen,31.609647999999996,114.11805700000001,China,
Zoumachang,27.871318,105.201048,China,
Dingcheng,32.516086,117.659516,China,
Huicheng,29.86925,118.433644,China,
Chaoyang,37.908013000000004,113.150438,China,
Xincheng Chengguanzhen,24.086126999999998,108.65261000000001,China,
Taikang,46.861346999999995,124.442001,China,
Fangxian Chengguanzhen,32.055,110.734167,China,
Fangzheng,45.838811,128.827572,China,
Dawa,40.993731,122.06804199999999,China,
Chongshan,18.782291,109.50130300000001,China,
Lixin Chengguanzhen,33.143276,116.227177,China,
Nandan Chengguanzhen,25.010361,107.55712,China,
Zhangping,25.299722,117.415,China,
Hekou,30.032324,101.005422,China,
Tanbei,35.088056,112.939444,China,
Huazangsi,36.976525,103.13521999999999,China,
Fanyang,31.084706,118.194254,China,
Fucheng,35.3725,103.705556,China,
Kangle,28.095571000000003,114.45007199999999,China,
Qingyang,36.207119,113.417208,China,
Nierong,32.113087,92.29571700000001,China,
Lishu,45.089785,130.691359,China,
Hengdong Chengguanzhen,27.083333000000003,112.95,China,
Chaoyang,42.662228000000006,126.026301,China,
Shuangxi,28.862954,115.35193999999998,China,
Dianyang,24.702606,99.159191,China,
Burqin,47.705940000000005,86.861312,China,
Lishu,43.304722,124.32777800000001,China,
Longxing,35.612973,111.219247,China,
Zhamog,29.866531,95.759028,China,
Gongjiang,25.957348,115.41001599999998,China,
Longgang,40.721464000000005,120.925576,China,
Shuidong,21.513405,111.00183700000001,China,
Shuitou,36.973061,111.20909499999999,China,
Shangtianba,28.031229999999997,103.86183100000001,China,
Xiyuzhuang,39.166306,117.15678999999999,China,
Urho,46.11651,85.67769,China,
Norbukyungzê,29.166666999999997,89.25,China,
Fuyang,24.834413,111.258021,China,
Mianyang,33.157033,106.694452,China,
Jiannan,31.343552000000003,104.195879,China,
Bofeng,44.158739000000004,87.974184,China,
Zuitou,34.06219,107.312657,China,
Zuitai,33.330829,105.604672,China,
Zunhua,40.179167,117.958611,China,
Gucheng,28.848561,121.116095,China,
Encheng,22.186594,112.304235,China,
Ming’antu,42.302778,114.993333,China,
Xinghe Chengguanzhen,40.875556,113.883889,China,
Pingdu,27.386296,114.610178,China,
Tianyi,41.566666999999995,119.33333300000001,China,
Nilka,43.783333,82.398333,China,
Fushi,29.183821999999996,105.001145,China,
Yunxing,39.999098,112.697869,China,
Wenquan,30.849283000000003,115.69909799999999,China,
Xiaoxi,24.352493,117.29070800000001,China,
Hai’an,32.543611,120.45,China,
Luozhou,21.605888,110.277049,China,
Gedong,37.893107,111.255435,China,
Shangtang,28.155409000000002,120.688201,China,
Longxian Chengguanzhen,34.907340999999995,106.849655,China,
Huayang,31.951648,119.16283700000001,China,
Gangou,26.515029,103.14767900000001,China,
Luogang,23.177887,113.501038,China,
Longquan,25.901389,112.21166699999999,China,
Yongbei,26.646227000000003,100.780728,China,
Jinxi,30.432254999999998,116.292174,China,
Wenhe,32.395234,119.426879,China,
Xishan,27.666666999999997,113.5,China,
Meixing,30.999071999999998,102.360185,China,
Meixi,47.631701,129.13064,China,
Chaoyang,48.886375,130.403228,China,
Wencheng,19.615701,110.74893600000001,China,
Tianfu,37.197232,122.052282,China,
Shiyan,32.6475,110.778056,China,
Longsheng,25.793611,110.00916699999999,China,
Sanjiaocheng,36.890833,100.99972199999999,China,
Leidaba,27.957234000000003,104.338717,China,
Youhao,47.853059,128.835654,China,
Weizhou,31.492672999999996,103.58491500000001,China,
Tongzilin,26.700387,101.851342,China,
Jianjun,34.691389,108.13972199999999,China,
Nancun,35.4635,112.796,China,
Dartang,31.933333,94.0,China,
Huquan,39.795376,114.18303300000001,China,
Jingchuan Chengguanzhen,35.331944,107.36111100000001,China,
Handian,36.045833,113.04416699999999,China,
Jiancheng,30.390968,104.549121,China,
Donglan,24.550181,107.38288500000002,China,
Yushan,31.677478999999998,120.80133700000002,China,
Wulingyuan,29.349363,110.544071,China,
Xicheng,23.306022,103.163512,China,
Chengxi,29.532940000000004,108.765096,China,
Longzhouwan,29.378611,106.54,China,
Fuying,28.862601,120.71929499999999,China,
Kangping,42.739167,123.34944399999999,China,
Lop,37.07403,80.182314,China,
Laojiezi,26.864611,103.137123,China,
Jiezi,26.789348999999998,102.99189399999999,China,
Longnan,24.9,114.78333300000001,China,
Guyang,28.613853999999996,109.932528,China,
Chatang,29.242215,91.332169,China,
Yuanling,28.448611,110.402222,China,
Dashiqiao,40.637318,122.502508,China,
Mingren,45.593163,122.81879199999999,China,
Sangpi,28.933909999999997,99.79990699999999,China,
Toqsu,41.550278000000006,82.616667,China,
Jincheng,28.266484000000002,103.568381,China,
Xinjie,27.704334999999997,103.38036600000001,China,
Hongshan,47.975798,129.021989,China,
Xinan,23.154455,112.89343999999998,China,
Genhe,50.783333,121.516667,China,
Chaigoubu,40.667778000000006,114.41138899999999,China,
Xing’an,25.61964,110.642482,China,
Dongta,38.081401,106.34443999999999,China,
Daliyuan,27.183708000000003,103.486416,China,
Machali,34.933333000000005,98.233333,China,
Huayuan,33.468803,114.873144,China,
Huolu,38.080556,114.29611100000001,China,
Shuangcheng,27.24,119.894444,China,
Bainang,29.109,89.2589,China,
Sanjiang,31.348135,118.36131499999999,China,
Gongcheng,24.833333,110.816667,China,
Zhuyang,30.736741,107.201155,China,
Xingfeng,39.729652,116.33660800000001,China,
Shengli,40.118179,116.642949,China,
Beiyuan,39.903616,116.64667,China,
Gongchen,39.727956,116.137555,China,
Gulou,40.369972,116.83352,China,
Binhe,40.133466999999996,117.108519,China,
Qusum,29.06574,92.193042,China,
Linping,30.4225,120.29722199999999,China,
Jishi,35.84613,102.48170999999999,China,
Changpu,26.575844,110.107854,China,
Huaiyang Chengguanzhen,33.733333,114.88333300000001,China,
Huaiyuan Chengguanzhen,32.958933,117.16565800000001,China,
Sunwu,49.417489,127.315503,China,
Yaodu,30.1,117.016667,China,
Xiangyang,26.759912,103.253947,China,
Jiecun,27.224369,102.92283,China,
Pingquan,41.0025,118.68416699999999,China,
Zhifang,30.35,114.316667,China,
Chengxiang,28.552621000000002,102.168201,China,
Bayan Huxu,45.15,121.4,China,
Topterek,47.434028999999995,85.871134,China,
Chengzhong,22.168236,107.007296,China,
Zhanqian,46.800109,130.375466,China,
Qiaonan,46.803609,130.358047,China,
Enle,23.960493,101.082649,China,
Enjiang,27.321775,115.429249,China,
Jinzhu,29.041863,100.29478399999999,China,
Xagmakajor,31.4944,82.3324,China,
Dongjie,26.088225,119.29448899999998,China,
Qagan Us,36.397194,98.012224,China,
Hengshui,25.7,114.316667,China,
Guanshan,37.8081,113.59700000000001,China,
Pingdingbu,41.665278,115.697778,China,
Maoming,21.65,110.9,China,
Jinyuan,37.726944,112.47083300000001,China,
Gangba,28.2166,88.4743,China,
Yuquan,40.44259,113.974422,China,
Tianzhou,23.778613,106.89717900000001,China,
Fuji,29.148188,105.37391299999999,China,
Hailin,44.571486,129.385387,China,
Lanjiang,29.215111,119.46121399999998,China,
Sanchahe,44.963063,126.01531899999999,China,
Nanjian,25.048011,100.532235,China,
Nanjiang,32.35389,106.83238,China,
Dongzhen,22.379713,110.938854,China,
Leicheng,20.915577,110.083708,China,
Gabasumdo,35.258901,100.549944,China,
Xiangkou,29.3305,107.73700000000001,China,
Chengjiang,26.801709000000002,114.89978,China,
Xinhualu,34.396334,113.72466200000001,China,
Yongchang Chengguanzhen,38.270532,102.020174,China,
Jiezishang,26.989365999999997,103.344716,China,
Sanguanzhai,27.107657,103.256575,China,
Huangmei,30.192346999999998,116.02495900000001,China,
Peicheng,34.736111,116.924722,China,
Dongtai,32.852311,120.309472,China,
Niupizhai,28.111521000000003,104.381411,China,
Wuzhong,37.9867,106.20100000000001,China,
Bayan Hure,49.5,119.516667,China,
Rizhao,35.395793,119.53216599999999,China,
Guangming,28.310197,102.41189200000001,China,
Jinggan,34.53,108.834167,China,
Shengli,37.462708,118.491653,China,
Qitai,41.549444,113.53388899999999,China,
Kuiju,36.853611,119.390833,China,
Hongqiao,26.768369,112.10813600000002,China,
Baixi,28.699702000000002,104.549173,China,
Shuanghejiedao,30.374476,106.772655,China,
Meicheng,26.215278,118.86111100000001,China,
Mêdog,29.313285999999998,95.307414,China,
Jiantang,27.822442,99.769288,China,
Yunhe,26.553079999999998,100.193823,China,
Anxiang,29.4,112.15,China,
Guye,39.730543,118.440849,China,
Guyi,25.777778,109.600278,China,
Guoyang Chengguanzhen,33.505502,116.230795,China,
Jin’an,32.639410999999996,103.596829,China,
Jinbi,25.708551999999997,101.336794,China,
Shangba,27.629587,103.304472,China,
Dabancheng,43.358334,88.320038,China,
Gaohe,30.741731,116.842592,China,
Gengma,23.523251000000002,99.378602,China,
Hoxut,42.258611,86.857778,China,
Xianfeng,44.575032,129.602552,China,
Xiangyang,44.587993,129.579772,China,
Xinguan,39.455271999999994,111.53001100000002,China,
Shimen,25.894787,99.429355,China,
Shuangzhong,29.742960999999998,116.22426000000002,China,
Xiangyang,37.531571,121.39388400000001,China,
Xin Bulag,42.2375,113.83638899999998,China,
Xiguan,33.866667,115.46666699999999,China,
Jinshan,41.033491,110.05204599999999,China,
Jinrongjie,39.912217,116.356154,China,
Chaowai,39.918119,116.432425,China,
Nan’an,23.031360999999997,112.451076,China,
Linquan Chengguanzhen,33.085057,115.290231,China,
Qingnian,36.840325,115.711828,China,
Uliastai,45.55,116.83333300000001,China,
Dong’an,46.594049,125.078779,China,
Fengxian,30.918678999999997,121.456554,China,
Zequ,35.036606,101.46615899999999,China,
Qinjiang,26.329938000000002,116.33466899999999,China,
Amgalang,48.25,118.2,China,
Ri’ngoin,29.605,89.005,China,
Xuhui,31.195944,121.44708999999999,China,
Pingshan,25.519848,102.47580699999999,China,
Jiuchenggong,34.678684000000004,107.78757900000001,China,
Sanma,36.196666,115.07618500000001,China,
Nanchangshan,37.930493,120.72908400000001,China,
Wanghailou,39.159544,117.20338400000001,China,
Duji,33.997654,116.82840300000001,China,
Niangxi,27.308563,111.431859,China,
Cuijiang,26.263215000000002,116.64990900000001,China,
Nangxian,29.047007,93.087948,China,
Junyang,28.416666999999997,115.36666699999999,China,
Yunxian Chengguanzhen,32.831292,110.808749,China,
Aihua,24.416667,100.1,China,
Xiushui,38.103787,113.38865,China,
Wutong,30.632875,120.560805,China,
Yanta,34.206359,108.952398,China,
Zhaosu,43.122778000000004,81.07583299999999,China,
Baicheng,41.773889000000004,81.868889,China,
Zhengzhou,34.757778,113.64861100000002,China,
Fugou Chengguanzhen,34.066666999999995,114.38333300000001,China,
Wenping,27.193062,103.5273,China,
Fuyu,47.79756,124.45730900000001,China,
Daban,43.533333,118.66666699999999,China,
Tekes,43.190278,81.777778,China,
Fengyi,31.684116999999997,103.853818,China,
Fengyang Fuchengzhen,32.879692999999996,117.544652,China,
Fengyi,28.5537,107.439,China,
Xianghe,32.090882,118.25001,China,
Shiquanhe,32.501245000000004,80.097577,China,
Yinying,37.936944,113.5575,China,
Puxi,35.195833,114.685,China,
Yong’an,31.020560999999997,109.45871299999999,China,
Yong’an,25.98,117.364167,China,
Taihe Chengguanzhen,33.165518,115.648859,China,
Meishan,31.729135,115.91240900000001,China,
Mucheng,35.095556,113.39,China,
Wenfeng,27.198994,115.119628,China,
Yangjiaping,29.505118,106.501347,China,
Shengli,37.984253,106.19658899999999,China,
Andongwei,35.100352,119.33343899999998,China,
Jizhou,27.114714000000003,114.979545,China,
Hobor,41.27154,112.62663,China,
Bayan Hot,38.838611,105.66861100000001,China,
Guangming,45.333333,122.78333300000001,China,
Zijin,33.289167,111.47444399999999,China,
Quanzhou,25.944595,111.036395,China,
Wuma,28.017306,120.665948,China,
Helie,31.521403000000003,120.289615,China,
Gartog,29.684504999999998,98.594732,China,
Mengjin Chengguanzhen,34.8269,112.431292,China,
Lankao Chengguanzhen,34.832939,114.807177,China,
Anyang,23.937964,108.097654,China,
Guyong,26.730833,117.468333,China,
Galutu,38.600864,108.847421,China,
Aletengxire,39.57993,109.75821,China,
Yuanshan,24.369588,114.48961899999999,China,
Hong’an,47.205544,123.62524199999999,China,
Nanjie,38.954617,100.472369,China,
Xingpinglu,36.727517999999996,104.81379100000001,China,
Nanzhou,29.359551,112.402433,China,
Tarrong,29.416666999999997,90.25,China,
Zhangcheng,25.846763,118.936922,China,
Huaicheng,23.919521,112.17629,China,
Shuangfengqiao,29.718590000000003,106.627117,China,
Youganning,34.735644,101.611409,China,
Chujiang,29.5771,111.363,China,
Shilu,31.311687,120.594094,China,
Shangpa,26.919478,98.95158,China,
Ma’anshan,31.685787,118.51007800000001,China,
Qianling,28.711871999999996,109.645969,China,
Qira,37.028472,80.802867,China,
Hede,33.772197,120.261756,China,
Shanzidi,26.553843,103.260448,China,
Longshan,40.320155,116.629085,China,
Luhua,36.331389,113.22444399999999,China,
Daxing,22.969162,102.40610600000001,China,
Jinshan,41.916667,118.66666699999999,China,
Jinshan,25.115079,102.098325,China,
Ulan Hua,41.513056,111.696389,China,
Bayinsai,39.500221,106.720205,China,
Quyang,26.57507,109.63808,China,
Zhicheng,31.005405,119.904882,China,
Yongxing Chengguanzhen,26.124082,113.12851699999999,China,
Yangxin,37.644721999999994,117.57666699999999,China,
Qincheng,27.212702,116.53008200000001,China,
Zongyang,30.698889,117.204167,China,
Nanhaoqian,41.068056,113.960278,China,
Donghua,35.2152,106.65299999999999,China,
Donghuang,28.332966,106.215567,China,
Shangli,27.8771,113.792,China,
Weichanglu,37.180725,119.94216599999999,China,
Qajortêbu,30.933333,88.633333,China,
Pingchuan,25.094529,116.096011,China,
Zhenyang,32.603611,114.38305600000001,China,
Guting,34.998713,116.6619,China,
Laodianzi,26.930823999999998,103.292171,China,
Xincheng,35.875,111.435278,China,
Yuzhong Chengguanzhen,35.842778,104.1125,China,
Jiangkou,31.565062,107.097356,China,
Temuli,27.707946999999997,102.807684,China,
Tantou,28.283333000000002,104.266667,China,
Luojiang,31.304971000000002,104.504837,China,
Xunyi Chengguanzhen,35.11732,108.312754,China,
Xun Xian Chengguanzhen,35.664727,114.534581,China,
Qingping,34.536564,113.37526499999998,China,
Qonggyaixoi,29.027701,91.682682,China,
Huamachi,37.785198,107.403221,China,
Xiaopu,25.239166,111.316644,China,
Nanchang,28.683333,115.88333300000001,China,
Nanchangshan,37.915222,120.73246499999999,China,
Tiandiba,27.701782,103.248056,China,
Kaijiang,31.039590000000004,104.674476,China,
Bayan Gol,40.3,106.983333,China,
Zishui,32.007727,114.901078,China,
Guangrao,37.052861,118.39909899999999,China,
Baicheng,33.386389,114.015833,China,
Machang,26.1079,104.268022,China,
Jinghai,38.933735,116.92698700000001,China,
Hutang,31.715815000000003,119.944576,China,
Xidu,26.956288,112.36828500000001,China,
Louqiao,28.010614,120.63218300000001,China,
Hejiang,28.811609999999998,105.83358700000001,China,
Ganzi,31.627439000000003,99.99413100000001,China,
Dongxing,45.360884000000006,130.786789,China,
Huanggang,30.451434000000003,114.870347,China,
Tantang,23.136844,109.41313999999998,China,
Zhoushan,30.010754,122.204649,China,
Shayang,30.717839,112.60576599999999,China,
Nanzhao,25.222217999999998,100.303444,China,
Longjing,42.771389,129.423333,China,
Dêqên,29.666666999999997,91.35,China,
Nanzhao Chengguanzhen,33.492492,112.427228,China,
Nanzhao,23.719898,117.171029,China,
Mali,23.126215,104.740898,China,
Dengtalu,36.138605,114.10658899999999,China,
Dage,41.198889,116.644167,China,
Dazhasi,33.577954,102.964115,China,
Tangxiang,29.702259,105.72363100000001,China,
Shima,24.446469,117.812155,China,
Shuangshipu,33.917054,106.52466399999999,China,
Xia’er,29.005934999999997,101.514394,China,
Longde Chengguanzhen,35.6125,106.11666699999999,China,
Hengshan,31.41238,116.319351,China,
Huoqiu Chengguanzhen,32.354727000000004,116.293898,China,
Leping,28.966666999999998,117.11666699999999,China,
Beidajie,31.585283,120.290044,China,
Hekou,22.538505999999998,104.01109,China,
Aral,40.541835999999996,81.26566,China,
Bamiantong,44.917377,130.520001,China,
Tiandeng,23.126576,107.09369299999999,China,
Guangzhoulu,38.499148,102.168089,China,
Yunyang,31.995628000000004,119.56463500000001,China,
Ziketan,35.586209999999994,99.98790100000001,China,
Linli,29.45,111.65,China,
Lufeng,27.909444,110.58583300000001,China,
Jinsha,32.089817,121.073546,China,
Tiexianxi,27.911928999999997,103.889386,China,
Yangshuo,24.784414,110.47513500000001,China,
Jinxiang,35.070381,116.32385900000001,China,
Wangkui,46.832831,126.47767900000001,China,
Qiaowa,27.930790999999996,101.277812,China,
Xincheng,35.3,111.66416699999999,China,
Ramai,29.244727,90.847686,China,
Qianguo,45.117115000000005,124.856761,China,
Pingle,24.645225,110.64306100000002,China,
Jiujiang,29.733333000000002,115.983333,China,
Guiyang Chengguanzhen,25.733334,112.745892,China,
Zhenyuan Chengguanzhen,35.6775,107.196389,China,
Zhenzhou,32.280342,119.16998999999998,China,
Wenlan,23.360024,103.43684,China,
Yuping,22.976933,103.710848,China,
Rangke,32.267781,100.97908000000001,China,
Aratürük,43.249182,94.694303,China,
Taicheng,38.731017,113.22800500000001,China,
Bügür,41.773889000000004,84.244167,China,
Xuri,47.72685,128.89994099999998,China,
Binhu,32.030085,118.75767900000001,China,
Licheng,31.428127000000003,119.48353300000001,China,
Kaiyun,27.213510999999997,112.855995,China,
Yanliang,34.659177,109.22921000000001,China,
Anling,34.108899,114.16983300000001,China,
Xingcheng,24.148297,115.72272099999999,China,
Wenxian Chengguanzhen,32.947124,104.681387,China,
Juye,35.394721999999994,116.088333,China,
Namling,29.685270000000003,89.095559,China,
Namka,29.65,90.983333,China,
Zhenping Chengguanzhen,33.033136999999996,112.23320600000001,China,
Xiangdong,27.652071000000003,113.724065,China,
Shahe,39.14165,100.17836,China,
Tongchuan,34.898799,108.950562,China,
Rifeng,27.297283,116.911074,China,
Yunxixian Chengguanzhen,32.98276,110.42305800000001,China,
Yunxi,31.226399,105.386137,China,
Tuojiang,27.954717,109.567975,China,
Tuojiang,25.186667,111.57166699999999,China,
Jianchang,27.558312,116.639779,China,
Emin,46.525738,83.633245,China,
Niushan,34.523523,118.764951,China,
Yêndum,30.657215,97.5731,China,
Dadukou,26.547902,101.705386,China,
Nanpi,38.033333,116.7,China,
Lianhe,47.133333,129.27426200000002,China,
Liaogao,28.17,109.195,China,
Gucheng Chengguanzhen,32.266042999999996,111.634759,China,
Wuxi,26.5844,111.859,China,
Hezhang,27.122221999999997,104.723889,China,
Hezheng Chengguanzhen,35.429986,103.357254,China,
Suonan,35.666531,103.39791899999999,China,
Ziyuan,26.036667,110.640556,China,
Jiekou,23.549916,113.58099299999999,China,
Lindong,43.983333,119.183333,China,
Rongmei,29.893333000000002,110.02611100000001,China,
Xinmian,29.239922999999997,102.37208100000001,China,
Longcheng,29.899115999999996,116.55105400000001,China,
Fucheng,36.146845,112.23351100000001,China,
Wuxue Shi,29.915253000000003,115.41431899999999,China,
Fuliang,29.376389,117.24666699999999,China,
Guangrao,37.259691,118.46344599999999,China,
Shijiao,23.869486,113.5284,China,
Dazhe,24.575564,115.89183500000001,China,
Dazhong,33.199728,120.45780500000001,China,
Jiangpu,32.06149,118.623995,China,
Jiahe Chengguanzhen,25.559362,112.363519,China,
Gutao,37.2025,112.17805600000001,China,
Xunzhong,25.494313000000002,118.238854,China,
Kumul,42.827185,93.526587,China,
Huazhou,34.515225,109.757589,China,
Dingcheng,32.127221999999996,115.03944399999999,China,
Yanshou,45.453244,128.326784,China,
Shancheng,26.900532000000002,117.16311499999999,China,
Qingquan,38.793119,101.08868299999999,China,
Longcheng,34.184481,116.950767,China,
Longchuan,25.161522,101.29418199999999,China,
Xiasima,27.494024,88.952957,China,
Qitai,44.027884,89.579803,China,
Dajie,24.296228,102.750637,China,
Gongjing,29.347478999999996,104.711569,China,
Zhugang,28.138321,121.22621299999999,China,
Shuimogou,43.828563,87.638204,China,
Leiyang,30.120431,116.682925,China,
Caohe,30.2297,115.43346100000001,China,
Racaka,31.4,96.516667,China,
Shuimo,27.301949,103.414327,China,
Qishan,29.844307,117.71937199999999,China,
Danzhu,36.124505,112.86101399999998,China,
Gyêgu,33.005866,97.01011899999999,China,
Lizhi,29.703166999999997,107.395206,China,
Guantao,36.540991999999996,115.28292900000001,China,
Chonglong,29.780617,104.852242,China,
Linjiang,25.051671,116.420302,China,
Wuquan,33.44408,113.57089599999999,China,
Shangpai,31.745649,117.161093,China,
Gulou,26.086531,119.297977,China,
Xiangfeng,29.507613,109.402662,China,
Xinjia,37.6574,120.485,China,
Qinhong,32.011346,118.79655100000001,China,
Fangsong,31.032853000000003,121.18943300000001,China,
Zhaobaoshan,29.969496999999997,121.687529,China,
Qianquan,30.871258,114.37258,China,
Yankou,30.351153000000004,106.28669199999999,China,
Haicheng,22.975326000000003,115.33179399999999,China,
Haidian,39.990638,116.288684,China,
Jiangna,23.609196,104.37312,China,
Taihe,23.735355,112.977823,China,
Nan’an,25.399773,114.362182,China,
Gaoyao,23.024318,112.445549,China,
Zhangwan,32.083264,112.16666699999999,China,
Guhan,36.535466,113.02528000000001,China,
Luoshan Chengguanzhen,32.203185,114.509418,China,
Danxi,29.474721999999996,121.86555600000001,China,
Xincheng,33.633333,115.183333,China,
Zhaoyu,37.355278000000006,112.316667,China,
Dabu,24.667388,109.23546699999999,China,
Magitang,35.938590999999995,102.02968100000001,China,
Nanpiao,41.098218,120.747923,China,
Mingzhou,36.976098,115.256626,China,
Chuansiba,28.319645,104.129582,China,
Xincheng,39.986771000000005,112.46135100000001,China,
Zhonghe,28.450490000000002,108.989015,China,
Guanyang,25.495226000000002,111.13486599999999,China,
Lin’an,23.602549,102.830922,China,
Heyin,36.044082,101.428737,China,
Hejing,42.316389,86.382778,China,
Gecheng,31.948564,108.66073200000001,China,
Gêding,29.366667,88.25,China,
Qiaoxu,22.95616,109.76071999999999,China,
Lincheng,19.907778,109.685833,China,
Miyang,24.404167,103.442778,China,
Baiyang,35.8511,106.639,China,
Fulilu,36.101677,103.61573299999999,China,
Shahejie,29.607940000000003,115.88720500000001,China,
Weichang,41.944722,117.748056,China,
Liangdang Chengguanzhen,33.909721999999995,106.302222,China,
Zhangfeng,24.220852,97.786834,China,
Qianyang Chengguanzhen,34.642084999999994,107.130187,China,
Mengmeng,23.465021,99.80206,China,
Sanhe,36.5641,105.639,China,
Xingguo,26.326078000000003,115.34716100000001,China,
Tieyingzi,41.77861,119.879849,China,
Mositai,45.535385,119.666983,China,
Tongchuan,31.094069,105.08731200000001,China,
Nongchangbalian,36.365631,109.622404,China,
Longcheng,24.898273,102.79965200000001,China,
Qianqiu,34.7423,111.87200000000001,China,
Tongcheng,35.354679,111.216078,China,
Xucheng,20.329167,110.167116,China,
Xuyang,29.459414000000002,104.41946999999999,China,
Wenbi,39.387396,111.191154,China,
Fenghua,29.656284000000003,121.406397,China,
Jiuquan,39.743183,98.517363,China,
Tengyue,24.994923,98.512759,China,
Tokkuztara,43.466667,82.148889,China,
Dongyang,29.267778000000003,120.225278,China,
Gulü,32.743889,114.97611100000002,China,
Neihuang Chengguanzhen,35.950833,114.902222,China,
Pingluo Chengguanzhen,38.903772,106.541284,China,
Fenggang,27.545659000000004,116.214565,China,
Heshan,28.5825,112.350278,China,
Gyigang,28.666666999999997,97.516667,China,
Mianchi Chengguanzhen,34.754166999999995,111.75944399999999,China,
Xoixar,27.903000000000002,91.90299999999999,China,
Wansheng,28.962905,106.92844199999999,China,
Wanshan,27.5232,109.206,China,
Ningshan Chengguanzhen,33.331531,108.306854,China,
Luocheng,30.980214,104.280808,China,
Luocheng,25.032314000000003,118.794951,China,
Yuncheng,35.598333000000004,115.934722,China,
Xicheng,40.110556,114.15888899999999,China,
Yongqing,34.748056,106.126944,China,
Xilin,47.476055,129.30369299999998,China,
Xinning,35.495057,107.92038000000001,China,
Yutan,28.258306,112.56048500000001,China,
Beichengqu,40.439444,113.15361100000001,China,
Jishan,30.921494,118.33016599999999,China,
Nanggarzê,28.971426,90.397,China,
Dezhou,27.408089,102.180006,China,
Dianbu,31.873084000000002,117.45803000000001,China,
Fengtai,39.847571,116.272274,China,
Xiuwu Chengguanzhen,35.231111,113.438056,China,
Dingbian,37.592657,107.59427600000001,China,
Rongjiawan,29.15,113.10243500000001,China,
Dongting,31.584929,120.36681000000002,China,
Shiqiao,27.981949,120.559174,China,
Jiangguanchi,34.128215000000004,113.80681399999999,China,
Gaoyou,32.789334000000004,119.44181999999999,China,
Xin’an,34.375833,118.345,China,
Xin’an Chengguanzhen,34.7175,112.13555600000001,China,
Xin’an,32.43799,118.40888000000001,China,
Xingfulu,43.782455999999996,87.636824,China,
Kunyang,33.62,113.345,China,
Weiyuan,23.468313000000002,100.683536,China,
Zhangjiachuan,34.987561,106.20902099999999,China,
Qingyuan,35.136739,104.222103,China,
Zhonghechang,28.153796000000003,104.098355,China,
Xarlung,29.9,93.3,China,
Shaliuhe,37.326,100.134394,China,
Beijinglu,43.834449,87.57652399999999,China,
Luanchuan Chengguanzhen,33.7808,111.613,China,
Hekou,28.315853000000004,117.70843,China,
Qinghua,35.165,113.06166699999999,China,
Qiaozhuang,32.590256,105.233427,China,
Lingcheng,33.537659000000005,117.533569,China,
Lingcheng,22.423166000000002,109.293034,China,
Taihe,30.871229,105.384542,China,
Huojia Chengguanzhen,35.265556,113.65055600000001,China,
Shawan,29.411165000000004,103.54326999999999,China,
Gaotai Chengguanzhen,39.344557,99.800152,China,
Chang’an,34.151111,108.945,China,
Zangkaxa,33.712936,80.376823,China,
Zhuji,29.718765,120.242333,China,
Taozhou,30.906407,119.40864599999999,China,
Wanhechang,27.775928000000004,103.50945899999999,China,
Nanhang,47.314690999999996,123.947956,China,
Jianshe,31.215937,98.82867900000001,China,
Xiasi,32.289977,105.51325600000001,China,
Songyuan,27.621667,119.05916699999999,China,
Songyuan,27.527299,118.776568,China,
Zhangjiakou Shi Xuanhua Qu,40.610278,115.044722,China,
Lingquan,36.999488,110.844001,China,
Qili,30.199059000000002,117.477985,China,
Huishi,35.691964,105.048579,China,
Wenchang,31.055113000000002,116.95056399999999,China,
Renhe,26.499263,101.738605,China,
Xilinji,52.990626,123.235221,China,
Tongshan,34.180454,117.15706999999999,China,
Xuyong,28.169918,105.43452099999999,China,
Shuangling,28.024755,120.602097,China,
Liulinzhou,29.456389,113.010278,China,
Leping,37.61469,113.664994,China,
Tancheng,25.508077,119.807223,China,
Tancheng,34.6152,118.338,China,
Yuecheng,28.641574,102.508696,China,
Jinping,24.433745000000002,100.81989,China,
Jinping,24.030539,104.227025,China,
Jinhe,22.766667,103.25,China,
Jinping,35.314351,107.02923500000001,China,
Dongkou,27.052725,110.536102,China,
Chicheng,30.779356,105.71213600000002,China,
Shanhaiguan,40.0025,119.74888899999999,China,
Fengxiang Chengguanzhen,34.523009,107.391267,China,
Akqi,40.941524,78.44379,China,
Cuifeng,36.845166,111.781724,China,
Wangyue,28.2359,112.917,China,
Pingma,23.637432999999998,107.1014,China,
Pingnan,23.542175,110.38945700000001,China,
Lingcheng,35.534,116.91799999999999,China,
Gyitang,28.433333,92.45,China,
Xianshui,30.991453999999997,101.127012,China,
Sankoutang,27.912728,104.95046799999999,China,
Yushan,31.3835,120.95200000000001,China,
Jicheng,37.063587,112.95769399999999,China,
Mulan,45.947148,128.037064,China,
Jincheng,31.744218,119.57415800000001,China,
Ulan,43.6475,111.97666699999999,China,
Meiyuan Xincun,32.054210999999995,118.792753,China,
Rucheng,32.388333,120.555278,China,
Rucheng Chengguanzhen,25.536407,113.715469,China,
Fendou,45.212348999999996,130.902535,China,
Yulong,33.383239,120.13058000000001,China,
Sangyuan,37.625599,116.38259199999999,China,
Zhenlai,45.849548999999996,123.297296,China,
Shunling,25.591667,111.930278,China,
Gangsha,30.976999999999997,81.2875,China,
